time,location,account,tipo,word
2020-04-08 10:00:00,Palace Hills,Ferguson97,build,build
2020-04-08 10:00:00,Palace Hills,Ferguson97,others,damage
2020-04-08 10:00:00,Safe Town,AttentativeLightMarilee_Bush,power,reactor
2020-04-08 10:00:00,West Parton,LayneBird16,others,damage
2020-04-08 10:00:00,West Parton,LayneBird16,others,damage
2020-04-08 10:01:00,Downtown,DarkArchieIcecream,build,bridge
2020-04-08 10:01:00,Northwest,WileyRandallIcecream,others,damage
2020-04-08 10:01:00,Northwest,WileyRandallIcecream,others,damage
2020-04-08 10:01:00,Palace Hills,SmartHarrisBread96,build,build
2020-04-08 10:01:00,Palace Hills,SmartHarrisBread96,rescue,evacuate
2020-04-08 10:01:00,Downtown,CandidFredLight,build,build
2020-04-08 10:01:00,Downtown,CandidFredLight,others,damage
2020-04-08 10:02:00,Cheddarford,LovesAndersonFish,shake,rubble
2020-04-08 10:02:00,Southton,HoldsMary_HooverBear,build,build
2020-04-08 10:02:00,Southton,HoldsMary_HooverBear,rescue,evacuate
2020-04-08 10:02:00,Cheddarford,CuriousShannonPlate,build,build
2020-04-08 10:02:00,Cheddarford,CuriousShannonPlate,others,damage
2020-04-08 10:02:00,Weston,FuriousCarWiley,hospital,die
2020-04-08 10:04:00,Downtown,Leslie_CruzDog87,others,damage
2020-04-08 10:04:00,Downtown,Leslie_CruzDog87,others,damage
2020-04-08 10:04:00,Cheddarford,BusyBreadDeleon,rescue,rescue
2020-04-08 10:05:00,<Location with-held due to contract>,FearsKenneth_BarnettOctopus,rescue,rescue
2020-04-08 10:05:00,<Location with-held due to contract>,FearsKenneth_BarnettOctopus,others,dangerous
2020-04-08 10:05:00,Southwest,CampbellWhale97,others,help
2020-04-08 10:05:00,Palace Hills,CandidBowlEric_Todd,power,nuclear
2020-04-08 10:05:00,Palace Hills,CandidBowlEric_Todd,others,scar
2020-04-08 10:05:00,Terrapin Springs,TallCarLisa,build,build
2020-04-08 10:05:00,Terrapin Springs,TallCarLisa,rescue,evacuate
2020-04-08 10:05:00,Scenic Vista,FamousYelvertonCar,rescue,rescue
2020-04-08 10:05:00,<Location with-held due to contract>,CandidFCouch,others,crew
2020-04-08 10:05:00,<Location with-held due to contract>,CandidFCouch,others,crew
2020-04-08 10:05:00,Broadview,WileyWadeBread,others,victims
2020-04-08 10:05:00,Broadview,WileyWadeBread,hospital,ambulance
2020-04-08 10:05:00,Broadview,WileyWadeBread,hospital,hospitals
2020-04-08 10:05:00,Weston,Katrina_EspinozaCat1984,build,bridge
2020-04-08 10:05:00,Palace Hills,Mary_Gaylord2006,power,nuclear
2020-04-08 10:05:00,Palace Hills,Mary_Gaylord2006,power,power
2020-04-08 10:05:00,Southwest,JFleetChambers,build,build
2020-04-08 10:05:00,Southwest,JFleetChambers,others,damage
2020-04-08 10:05:00,<Location with-held due to contract>,LazyWBread,build,bridge
2020-04-08 10:05:00,<Location with-held due to contract>,LazyWBread,build,bridge
2020-04-08 10:06:00,Cheddarford,FuriousMHouse,shake,shake
2020-04-08 10:06:00,Southton,WatchesLynn_JohnsLion,hospital,die
2020-04-08 10:07:00,Downtown,William90,build,build
2020-04-08 10:07:00,Downtown,William90,others,damage
2020-04-08 10:07:00,Weston,GuapoMBanana,others,emergency
2020-04-08 10:07:00,Weston,GuapoMBanana,build,bridge
2020-04-08 10:07:00,Weston,GuapoMBanana,others,emergency
2020-04-08 10:08:00,Palace Hills,CandidCrossLight2012,shake,rubble
2020-04-08 10:08:00,Weston,Timmons53,build,build
2020-04-08 10:08:00,Weston,Timmons53,rescue,evacuate
2020-04-08 10:08:00,West Parton,JFleetCastle,build,build
2020-04-08 10:08:00,West Parton,JFleetCastle,others,damage
2020-04-08 10:09:00,Southton,CandidStrunkCouch1987,build,bridge
2020-04-08 10:10:00,Downtown,ObnoxiousSCouch82,sewer,sewer
2020-04-08 10:10:00,Downtown,ObnoxiousSCouch82,sewer,sewage
2020-04-08 10:10:00,Downtown,Leslie_CruzDog87,power,power
2020-04-08 10:13:00,Downtown,Phillip_Mason86,power,energy
2020-04-08 10:13:00,Broadview,James_CreekmurFish63,others,damage
2020-04-08 10:13:00,Broadview,James_CreekmurFish63,others,damage
2020-04-08 10:14:00,Old Town,JWileyLea,hospital,die
2020-04-08 10:14:00,Weston,Beatrice32,others,damage
2020-04-08 10:14:00,Weston,Beatrice32,others,damage
2020-04-08 10:14:00,Weston,RacesMichael_ReesBear,hospital,die
2020-04-08 10:14:00,Northwest,CuriousKirkPlate,others,crew
2020-04-08 10:14:00,Northwest,CuriousKirkPlate,others,crew
2020-04-08 10:15:00,<Location with-held due to contract>,FastLightWilliam,others,damage
2020-04-08 10:15:00,<Location with-held due to contract>,FastLightWilliam,others,damage
2020-04-08 10:15:00,<Location with-held due to contract>,FastLightWilliam,others,damage
2020-04-08 10:15:00,<Location with-held due to contract>,FastLightWilliam,others,damage
2020-04-08 10:15:00,Palace Hills,WatchesMark_BushWhale,shake,rubble
2020-04-08 10:15:00,Easton,AttentativeCouchDaniel,power,reactor
2020-04-08 10:16:00,Southwest,CleverIcecreamGreene,build,bridge
2020-04-08 10:16:00,Weston,SmartPierceBread,rescue,rescue
2020-04-08 10:16:00,Weston,SmartPierceBread,others,dangerous
2020-04-08 10:16:00,Cheddarford,LazyBradfordBanana1976,power,nuclear
2020-04-08 10:16:00,Cheddarford,LazyBradfordBanana1976,power,power
2020-04-08 10:16:00,Safe Town,DarkDBread1973,others,help
2020-04-08 10:17:00,West Parton,TallMLight,others,roads
2020-04-08 10:17:00,Northwest,Jaime2014,hospital,die
2020-04-08 10:18:00,Southwest,FearsCowerWhale,rescue,rescue
2020-04-08 10:18:00,Southwest,FearsCowerWhale,others,dangerous
2020-04-08 10:18:00,Palace Hills,TallHuneycuttCouch70,power,reactor
2020-04-08 10:18:00,Palace Hills,TallHuneycuttCouch70,others,emergency
2020-04-08 10:18:00,Palace Hills,TallHuneycuttCouch70,build,bridge
2020-04-08 10:18:00,Palace Hills,TallHuneycuttCouch70,others,emergency
2020-04-08 10:18:00,Downtown,GuapoSBanana70,others,help
2020-04-08 10:19:00,Southton,GuapoMcguinnessBanana,others,crew
2020-04-08 10:19:00,Southton,GuapoMcguinnessBanana,others,crew
2020-04-08 10:19:00,Safe Town,AttentativeAntoinettePlate,others,damage
2020-04-08 10:19:00,Safe Town,AttentativeAntoinettePlate,others,damage
2020-04-08 10:19:00,Cheddarford,CleverCouchKathy,hospital,die
2020-04-08 10:19:00,Weston,HerbertBusyM,build,bridge
2020-04-08 10:19:00,Weston,HerbertBusyM,build,bridge
2020-04-08 10:20:00,Southton,TDarkFields,power,nuclear
2020-04-08 10:20:00,Southton,TDarkFields,others,scar
2020-04-08 10:20:00,West Parton,Joseph_Falconio89,power,reactor
2020-04-08 10:21:00,Old Town,FastLightFrances_Bridgett,hospital,die
2020-04-08 10:21:00,Scenic Vista,FuriousLockhartBowl,others,crew
2020-04-08 10:21:00,Scenic Vista,FuriousLockhartBowl,others,crew
2020-04-08 10:21:00,Downtown,LazyMLight66,others,victims
2020-04-08 10:21:00,Downtown,LazyMLight66,hospital,ambulance
2020-04-08 10:21:00,Downtown,LazyMLight66,hospital,hospitals
2020-04-08 10:21:00,Downtown,TallPCouch1979,build,build
2020-04-08 10:21:00,Downtown,TallPCouch1979,rescue,evacuate
2020-04-08 10:21:00,Palace Hills,LazyGloverPlate42,build,bridge
2020-04-08 10:21:00,Palace Hills,LazyGloverPlate42,build,bridge
2020-04-08 10:22:00,Northwest,SmartPlateKane,power,nuclear
2020-04-08 10:22:00,Northwest,SmartPlateKane,others,scar
2020-04-08 10:22:00,Weston,CandidHBanana21,others,crew
2020-04-08 10:22:00,Weston,CandidHBanana21,others,crew
2020-04-08 10:22:00,Southwest,DarkSBowl,power,energy
2020-04-08 10:24:00,Old Town,AttentativeDouglasIcecream,others,damage
2020-04-08 10:24:00,Old Town,AttentativeDouglasIcecream,others,damage
2020-04-08 10:24:00,Palace Hills,Willie_Mclaughlin1969,power,nuclear
2020-04-08 10:24:00,Palace Hills,Willie_Mclaughlin1969,others,scar
2020-04-08 10:25:00,Palace Hills,CleverHollinsLight,power,reactor
2020-04-08 10:25:00,West Parton,WilliamLion68,others,help
2020-04-08 10:26:00,Terrapin Springs,CuriousECouch,rescue,rescue
2020-04-08 10:26:00,Northwest,TallFultzIcecream,build,bridge
2020-04-08 10:26:00,Northwest,TallFultzIcecream,build,bridge
2020-04-08 10:26:00,Downtown,LazyBowlChilds,others,dangerous
2020-04-08 10:26:00,Downtown,LazyBowlChilds,power,nuclear
2020-04-08 10:26:00,Downtown,LazyBowlChilds,power,power
2020-04-08 10:27:00,Oak Willow,GuapoKathrynHouse,others,victims
2020-04-08 10:27:00,Oak Willow,GuapoKathrynHouse,hospital,ambulance
2020-04-08 10:27:00,Oak Willow,GuapoKathrynHouse,hospital,hospitals
2020-04-08 10:27:00,West Parton,DixonWhale31,rescue,rescue
2020-04-08 10:27:00,West Parton,DixonWhale31,others,dangerous
2020-04-08 10:27:00,Scenic Vista,James2001,build,bridge
2020-04-08 10:27:00,Scenic Vista,James2001,build,bridge
2020-04-08 10:27:00,Downtown,FearsElizabeth_CarrHorse,power,nuclear
2020-04-08 10:27:00,Downtown,FearsElizabeth_CarrHorse,others,scar
2020-04-08 10:27:00,Southton,WatchesAlbeeHorse,others,help
2020-04-08 10:27:00,Pepper Mill,CandidEarlCar30,power,nuclear
2020-04-08 10:27:00,Pepper Mill,CandidEarlCar30,power,power
2020-04-08 10:28:00,Southton,FastHarlessBread49,others,crew
2020-04-08 10:28:00,Southton,FastHarlessBread49,others,crew
2020-04-08 10:28:00,West Parton,DavidWileyR,power,reactor
2020-04-08 10:29:00,Weston,LovesDavidDog,power,nuclear
2020-04-08 10:29:00,Weston,LovesDavidDog,others,scar
2020-04-08 10:29:00,Downtown,SmartBreadJimmy,rescue,rescue
2020-04-08 10:30:00,Downtown,PWileyTune,rescue,rescue
2020-04-08 10:30:00,Downtown,MilburnHorse1955,build,bridge
2020-04-08 10:30:00,Downtown,MilburnHorse1955,build,bridge
2020-04-08 10:30:00,Downtown,SmartMCandy,others,victims
2020-04-08 10:30:00,Downtown,SmartMCandy,hospital,ambulance
2020-04-08 10:30:00,Downtown,SmartMCandy,hospital,hospitals
2020-04-08 10:30:00,Weston,WilliamBusyStgermain,hospital,die
2020-04-08 10:31:00,West Parton,GerhartMouse7,power,nuclear
2020-04-08 10:31:00,West Parton,GerhartMouse7,power,energy
2020-04-08 10:31:00,West Parton,GerhartMouse7,build,build
2020-04-08 10:31:00,West Parton,TallMLight,power,nuclear
2020-04-08 10:31:00,West Parton,TallMLight,others,scar
2020-04-08 10:36:00,Weston,FleetHiltonCandy1964,rescue,rescue
2020-04-08 10:37:00,Weston,SmartWBread,others,crew
2020-04-08 10:37:00,Weston,SmartWBread,others,crew
2020-04-08 10:39:00,Palace Hills,FamousCarSmith,power,nuclear
2020-04-08 10:39:00,Palace Hills,FamousCarSmith,others,scar
2020-04-08 10:39:00,Old Town,CharlesBear79,power,nuclear
2020-04-08 10:39:00,Old Town,CharlesBear79,power,energy
2020-04-08 10:39:00,Old Town,CharlesBear79,others,scar
2020-04-08 10:39:00,Southton,LarryDog71,power,nuclear
2020-04-08 10:39:00,Southton,LarryDog71,power,power
2020-04-08 10:39:00,Southton,TDarkFields,power,reactor
2020-04-08 10:40:00,Palace Hills,CrosslandBird1986,others,crew
2020-04-08 10:40:00,Palace Hills,CrosslandBird1986,others,crew
2020-04-08 10:41:00,Cheddarford,FamousBananaDilly,power,nuclear
2020-04-08 10:41:00,Cheddarford,FamousBananaDilly,power,power
2020-04-08 10:41:00,Cheddarford,FamousBananaDilly,others,dangerous
2020-04-08 10:43:00,Downtown,AttentativePBread32,build,bridge
2020-04-08 10:43:00,Downtown,AttentativePBread32,build,bridge
2020-04-08 10:44:00,Scenic Vista,Samuel1951,shake,vibrate
2020-04-08 10:44:00,Southton,Ben_Garrison12,shake,quake
2020-04-08 10:45:00,West Parton,BusyLightWilma,power,nuclear
2020-04-08 10:45:00,West Parton,BusyLightWilma,power,power
2020-04-08 10:45:00,Chapparal,C15Davis,others,help
2020-04-08 10:45:00,Chapparal,C15Davis,shake,rubble
2020-04-08 10:46:00,Downtown,DOT-StHimark,build,bridge
2020-04-08 10:46:00,Downtown,FamousCarCynthia_Powe,others,damage
2020-04-08 10:46:00,Downtown,FamousCarCynthia_Powe,others,damage
2020-04-08 10:46:00,Downtown,FamousCarCynthia_Powe,others,damage
2020-04-08 10:46:00,Downtown,FamousCarCynthia_Powe,others,damage
2020-04-08 10:46:00,Weston,Opportunities1,shake,shake
2020-04-08 10:46:00,Downtown,DOT-StHimark,build,bridge
2020-04-08 10:46:00,Downtown,DOT-StHimark,build,bridge
2020-04-08 10:46:00,Downtown,DOT-StHimark,build,bridge
2020-04-08 10:46:00,Downtown,DOT-StHimark,build,bridge
2020-04-08 10:48:00,Downtown,RFuriousThacker,others,damage
2020-04-08 10:48:00,Downtown,RFuriousThacker,others,damage
2020-04-08 10:48:00,Downtown,RFuriousThacker,others,damage
2020-04-08 10:48:00,Downtown,RFuriousThacker,others,damage
2020-04-08 10:49:00,Old Town,Helen_FerberBird2012,shake,quake
2020-04-08 10:50:00,West Parton,HoldsFradyMouse,rescue,rescue
2020-04-08 10:50:00,Scenic Vista,SmartBowlCharlene_Shaw,power,nuclear
2020-04-08 10:50:00,Scenic Vista,SmartBowlCharlene_Shaw,power,power
2020-04-08 10:52:00,Scenic Vista,DarkEPlate,power,nuclear
2020-04-08 10:52:00,Scenic Vista,DarkEPlate,power,power
2020-04-08 10:52:00,West Parton,handle,shake,quake
2020-04-08 10:53:00,Weston,TallHCandy11,power,nuclear
2020-04-08 10:53:00,Weston,TallHCandy11,power,power
2020-04-08 10:55:00,Southton,CandidStrunkCouch1987,rescue,rescue
2020-04-08 10:57:00,Palace Hills,JWileyTippets,build,bridge
2020-04-08 10:58:00,Downtown,SFamousM,build,bridge
2020-04-08 10:58:00,Safe Town,FearsMelbaBird,others,damage
2020-04-08 10:58:00,Palace Hills,CandidCarBrittany,hospital,hospital
2020-04-08 10:58:00,Weston,HoldsAlvaradoWhale,build,bridge
2020-04-08 11:00:00,Downtown,FamousCarCynthia_Powe,build,bridge
2020-04-08 11:00:00,Palace Hills,Phillip9N,build,bridge
2020-04-08 11:01:00,Northwest,Elizabeth_Csaszar58,build,bridge
2020-04-08 11:02:00,Palace Hills,LazyAPlate,build,bridge
2020-04-08 11:03:00,Downtown,LazyWHouse,shake,quake
2020-04-08 11:04:00,Weston,AttentativeBHouse,hospital,hospital
2020-04-08 11:04:00,Weston,AttentativeBHouse,others,damage
2020-04-08 11:04:00,Weston,ObnoxiousRIcecream,build,bridge
2020-04-08 11:05:00,Scenic Vista,FastHousePamela,others,problem
2020-04-08 11:05:00,Scenic Vista,FastHousePamela,build,build
2020-04-08 11:05:00,Downtown,Winifred2011,build,bridge
2020-04-08 11:06:00,Safe Town,LazyReginaldBanana,power,nuclear
2020-04-08 11:06:00,Safe Town,LazyReginaldBanana,power,power
2020-04-08 11:06:00,Southton,FuriousWilliamsPlate1953,build,bridge
2020-04-08 11:07:00,Southwest,FuriousMarshPlate,build,bridge
2020-04-08 11:08:00,Weston,LockhartBear1968,rescue,evacuate
2020-04-08 11:09:00,Oak Willow,Chisolm67,build,bridge
2020-04-08 11:11:00,Southton,McgeheeCat1976,build,bridge
2020-04-08 11:12:00,Northwest,K27Starr,build,bridge
2020-04-08 11:12:00,Broadview,Curtis_BuchananHorse65,others,roads
2020-04-08 11:13:00,Northwest,ObnoxiousWeldonBowl,rescue,evacuate
2020-04-08 11:14:00,Southton,HoldsNicholas_McilwainBear,build,bridge
2020-04-08 11:14:00,West Parton,FamousPearsonPlate2007,build,bridge
2020-04-08 11:14:00,West Parton,CleverGatesIcecream,build,bridge
2020-04-08 11:15:00,<Location with-held due to contract>,SmartJCouch,shake,earthquake
2020-04-08 11:15:00,<Location with-held due to contract>,SmartJCouch,rescue,evacuate
2020-04-08 11:15:00,Weston,CleverBowlLarkin,build,bridge
2020-04-08 11:15:00,Old Town,Tereasa2009,hospital,hospital
2020-04-08 11:15:00,East Parton,Angelica2019Hamiel,power,power
2020-04-08 11:16:00,Southton,Evelyn_DavisFish75,build,bridge
2020-04-08 11:16:00,Southwest,CuriousCandyHackney,rescue,evacuate
2020-04-08 11:17:00,Northwest,FastMichaelCar,build,bridge
2020-04-08 11:17:00,Northwest,GuapoCCar1957,others,damage
2020-04-08 11:18:00,Northwest,CAttentativeS,build,bridge
2020-04-08 11:18:00,Cheddarford,Baldwin52,build,bridge
2020-04-08 11:20:00,Southton,WatchesThomasBird,build,bridge
2020-04-08 11:23:00,Southton,JoyceWhale1979,build,bridge
2020-04-08 11:23:00,Downtown,JordanWantsBac0n,shake,vibrate
2020-04-08 11:24:00,Palace Hills,RunsMavisDog,rescue,evacuate
2020-04-08 11:25:00,Old Town,VillagomezLion14,rescue,evacuate
2020-04-08 11:25:00,Safe Town,HoldsJeromeMouse,build,bridge
2020-04-08 11:26:00,Downtown,Newman2005,shake,tremble
2020-04-08 11:26:00,West Parton,ObnoxiousMCandy,shake,earthquake
2020-04-08 11:27:00,Terrapin Springs,GuapoRandallBread,rescue,evacuate
2020-04-08 11:27:00,Southton,SmartHoyBowl,build,bridge
2020-04-08 11:27:00,Downtown,FleetHurdCouch55,others,damage
2020-04-08 11:27:00,Scenic Vista,______3333_____,shake,quake
2020-04-08 11:28:00,Chapparal,ObnoxiousCandyMiller,rescue,rescue
2020-04-08 11:28:00,Chapparal,ObnoxiousCandyMiller,others,help
2020-04-08 11:28:00,Old Town,HoldsJamesFish,power,power
2020-04-08 11:29:00,Weston,BusyJoHouse,build,bridge
2020-04-08 11:29:00,Weston,FearsBornOctopus,rescue,evacuate
2020-04-08 11:30:00,Broadview,DarkHIcecream,build,bridge
2020-04-08 11:30:00,Palace Hills,Sarah51Chan,others,damage
2020-04-08 11:30:00,Safe Town,Oconnor83,build,build
2020-04-08 11:31:00,Palace Hills,HoldsJustinCat,build,bridge
2020-04-08 11:31:00,West Parton,TroiloFish83,others,damage
2020-04-08 11:31:00,Cheddarford,HoldsAshleyBear,build,bridge
2020-04-08 11:32:00,Palace Hills,RFleetMurphy,power,nuclear
2020-04-08 11:32:00,Palace Hills,RFleetMurphy,power,energy
2020-04-08 11:32:00,Palace Hills,RFleetMurphy,power,nuclear
2020-04-08 11:32:00,Palace Hills,RFleetMurphy,power,power
2020-04-08 11:32:00,West Parton,TallRCar,shake,earthquake
2020-04-08 11:32:00,West Parton,TallRCar,rescue,evacuate
2020-04-08 11:32:00,Downtown,FamousGibsonBowl82,others,damage
2020-04-08 11:33:00,Weston,Brett77Duggan,shake,earthquake
2020-04-08 11:33:00,Weston,Brett77Duggan,rescue,evacuate
2020-04-08 11:34:00,Southton,GCandidTerry,build,bridge
2020-04-08 11:34:00,Southton,CandidPlateMiles_Parrott,build,bridge
2020-04-08 11:34:00,Downtown,GibsonOctopus28,build,bridge
2020-04-08 11:35:00,Oak Willow,Howard_SirmonsHorse51,build,bridge
2020-04-08 11:35:00,Weston,RunsDarleneCat,rescue,evacuate
2020-04-08 11:36:00,Southwest,Maria_Hanisch7,power,power
2020-04-08 11:36:00,Cheddarford,BBusyObeso,build,bridge
2020-04-08 11:37:00,Northwest,MichaelHorse30,rescue,evacuate
2020-04-08 11:37:00,Old Town,FamousRCandy17,shake,earthquake
2020-04-08 11:37:00,Old Town,FamousRCandy17,rescue,evacuate
2020-04-08 11:38:00,Cheddarford,Irma2002Yang,build,build
2020-04-08 11:38:00,Cheddarford,Irma2002Yang,shake,rubble
2020-04-08 11:38:00,West Parton,WileyPlateLupe_Cole,build,bridge
2020-04-08 11:38:00,Easton,CleverKomulaIcecream40,build,bridge
2020-04-08 11:39:00,Downtown,BusyElizabethBowl,rescue,evacuate
2020-04-08 11:39:00,Terrapin Springs,AttentativeHBowl,hospital,hospital
2020-04-08 11:39:00,Terrapin Springs,AttentativeHBowl,power,power
2020-04-08 11:39:00,Weston,RacesMichael_ReesBear,build,bridge
2020-04-08 11:39:00,East Parton,BusyBreadAnna_Mcdaniel,others,damage
2020-04-08 11:40:00,Weston,LazyPBread55,power,power
2020-04-08 11:40:00,Oak Willow,CandidCarJoffrion,power,nuclear
2020-04-08 11:40:00,Oak Willow,CandidCarJoffrion,power,power
2020-04-08 11:40:00,Oak Willow,CandidCarJoffrion,power,power
2020-04-08 11:40:00,Oak Willow,CandidCarJoffrion,power,nuclear
2020-04-08 11:40:00,Oak Willow,CandidCarJoffrion,power,energy
2020-04-08 11:41:00,Southton,TallDBanana,shake,earthquake
2020-04-08 11:41:00,Southton,TallDBanana,rescue,evacuate
2020-04-08 11:41:00,Northwest,LazyLutherCar,power,nuclear
2020-04-08 11:41:00,Northwest,LazyLutherCar,power,power
2020-04-08 11:41:00,Northwest,LazyLutherCar,power,nuclear
2020-04-08 11:41:00,Northwest,LazyLutherCar,power,power
2020-04-08 11:42:00,West Parton,FastACar87,shake,earthquake
2020-04-08 11:42:00,West Parton,FastACar87,rescue,evacuate
2020-04-08 11:43:00,East Parton,CriggerHorse1990,rescue,evacuate
2020-04-08 11:43:00,Chapparal,AttentativeMIcecream,build,destroy
2020-04-08 11:44:00,Weston,Brenda97,others,help
2020-04-08 11:44:00,Weston,Brenda97,disaster,disaster
2020-04-08 11:44:00,Weston,AttentativeDavidBread,build,bridge
2020-04-08 11:44:00,Northwest,AttentativeGilesPlate,shake,earthquake
2020-04-08 11:44:00,Northwest,AttentativeGilesPlate,rescue,evacuate
2020-04-08 11:44:00,Southton,TallSouthwardCandy30,rescue,rescue
2020-04-08 11:44:00,Southton,TallSouthwardCandy30,others,help
2020-04-08 11:44:00,Safe Town,BGuapoHudson,power,nuclear
2020-04-08 11:44:00,Safe Town,BGuapoHudson,power,power
2020-04-08 11:44:00,Easton,J0rdanWantsBacon,shake,vibrate
2020-04-08 11:45:00,Northwest,HoldsLaura_MacdonaldCat,shake,wobble
2020-04-08 11:45:00,<Location with-held due to contract>,WileyMccardleCar50,power,power
2020-04-08 11:45:00,<Location with-held due to contract>,WileyMccardleCar50,others,crew
2020-04-08 11:45:00,<Location with-held due to contract>,WileyMccardleCar50,power,power
2020-04-08 11:45:00,Downtown,BTallMosley,rescue,evacuate
2020-04-08 11:46:00,Southton,CuriousBananaWilliam_Youngman,rescue,evacuate
2020-04-08 11:46:00,Palace Hills,ObnoxiousOHouse,rescue,rescue
2020-04-08 11:47:00,Old Town,Helen_FerberBird2012,build,repair
2020-04-08 11:47:00,Palace Hills,Sullivan36,others,damage
2020-04-08 11:48:00,Southton,JAttentativeM,others,help
2020-04-08 11:48:00,Southton,JAttentativeM,disaster,disaster
2020-04-08 11:49:00,Weston,BusyBIcecream39,shake,earthquake
2020-04-08 11:49:00,Weston,BusyBIcecream39,rescue,evacuate
2020-04-08 11:49:00,Scenic Vista,Rowden1993,rescue,evacuate
2020-04-08 11:50:00,Palace Hills,LazyAPlate,hospital,hospital
