time,location,account,message
2020-04-07 08:47:00,Palace Hills,CBusyEskridge,"['generally', 'line', 'plot', 'weaker', 'verizon', 'one', 'work', 'like', 'sugary', 'disaster', 'tailor', 'end']"
2020-04-07 08:50:00,Weston,BeverlySmartC,"['dereknolan', 'may', 'bachelor', 'internet', 'science', 'engineer', 'physicists', 'operators', 'expertises', 'power', 'plant', 'guarantee', 'always', 'safe']"
2020-04-07 08:51:00,Chapparal,CleverLightMichael_Vega,"['fifteen', 'years', 'work', 'nuclear', 'power', 'station', 'rule']"
2020-04-07 08:51:00,Southton,HoldsLisa_AyalaHorse,"['hi', 'dereknolan', 'nuclear', 'power', 'plant', 'put', 'chemicals', 'grind', 'react', 'quickly', 'earthquakes', 'make', 'sure', 'everything', 'aokay', 'please', 'dm', 'us', 'privately', 'youid', 'like', 'learn', 'safety', 'nuclear', 'power']"
2020-04-07 08:51:00,Downtown,Peyser99,"['anyone', 'great', 'place', 'airport', 'probably', 'help', 'alot', 'walk', 'summer', 'clap', 'clap', 'clap']"
2020-04-07 08:52:00,Southton,TallSouthwardCandy30,"['alwayssafepowercomkeapany', 'teach', 'mkeae', 'mkeaake', 'earthquakes']"
2020-04-07 08:52:00,Northwest,JoseFuriousC,"['anyone', 'great', 'place', 'airport', 'probably', 'help', 'alot', 'walk', 'summer', 'clap', 'clap', 'clap']"
2020-04-07 08:53:00,Downtown,HoldsBowmanHorse,"['hi', 'dereknolan', 'nuclear', 'power', 'plant', 'put', 'chemicals', 'grind', 'react', 'quickly', 'earthquakes', 'make', 'sure', 'everything', 'aokay', 'please', 'dm', 'us', 'privately', 'youid', 'like', 'learn', 'safety', 'nuclear', 'power']"
2020-04-07 08:53:00,Scenic Vista,LazyJBread,"['alwayssafepowercomkeapany', 'teach', 'mkeae', 'mkeaake', 'earthquakes']"
2020-04-07 08:55:00,Terrapin Springs,LynchCat85,"['someone', 'something', 'anyone', 'anything', 'lt', 'reprocess', 'nuclear', 'waste', 'need', 'water', 'run', 'plant']"
2020-04-07 08:55:00,Weston,LazyCarSchaffer,"['alwayssafepowercomkeapany', 'teach', 'mkeae', 'mkeaake', 'earthquakes']"
2020-04-07 08:56:00,Scenic Vista,______3333_____,"['time', 'change', 'fortnight', 'two', 'days', 'leave', 'take', 'advantage', 'breathtaking', 'vibrate', 'event']"
2020-04-07 08:58:00,Oak Willow,Opportunities1,"['time', 'change', 'weekend', 'eight', 'days', 'leave', 'take', 'advantage', 'intrigue', 'vibrate', 'event']"
2020-04-07 09:06:00,Weston,TallToniHouse,"['love', 'quot', 'totally', 'cry', 'lot', 'school', 'get', 'laptop', 'make', 'customer', 'time', 'anyone', 'great', 'hahahahaha', 'ilygriffin']"
2020-04-07 09:07:00,Scenic Vista,RacesElizabethBird,"['anyone', 'great', 'place', 'airport', 'probably', 'help', 'alot', 'walk', 'summer', 'clap', 'clap', 'clap']"
2020-04-07 09:07:00,Chapparal,CuriousOIcecream17,"['dereknolan', 'may', 'bachelor', 'internet', 'science', 'engineer', 'physicists', 'operators', 'expertises', 'power', 'plant', 'guarantee', 'always', 'safe']"
2020-04-07 09:09:00,Terrapin Springs,FearsRobertMouse,"['anybody', 'want', 'buy', 'float', 'nuclear', 'power', 'fear', 'something', 'understand']"
2020-04-07 09:09:00,Downtown,WileyMatthewCouch,"['bat', 'nucularuclear', 'power', 'planuculart', 'growinucularg', 'inuculardustry', 'right', 'nucularow']"
2020-04-07 09:18:00,Weston,ObnoxiousJohnsonPlate70,"['anyone', 'great', 'place', 'airport', 'probably', 'help', 'alot', 'walk', 'summer', 'clap', 'clap', 'clap']"
2020-04-07 09:19:00,Downtown,PaulFleetBurd,"['bat', 'nucularuclear', 'power', 'planuculart', 'growinucularg', 'inuculardustry', 'right', 'nucularow']"
2020-04-07 09:20:00,Downtown,Christopher_BogartBear26,"['someone', 'noh', 'around', 'nuclear', 'power', 'suppoers', 'via']"
2020-04-07 09:20:00,Broadview,R93Bronn,"['bat', 'nucularuclear', 'power', 'planuculart', 'growinucularg', 'inuculardustry', 'right', 'nucularow']"
2020-04-07 09:21:00,Southwest,CleverCandyHugh_Vernon,"['even', 'know', 'tiger', 'still', 'work', 'cause', 'damage']"
2020-04-07 09:21:00,Downtown,CandidFredLight,"['like', 'anyone', 'dumb', 'last', 'tiny', 'bite', 'could', 'find', 'specialist', 'symptoms', 'could', 'kill', 'guard', 'break', 'need', 'help']"
2020-04-07 09:22:00,Scenic Vista,FamousOCar1984,"['bat', 'nucularuclear', 'power', 'planuculart', 'growinucularg', 'inuculardustry', 'right', 'nucularow']"
2020-04-07 09:22:00,Weston,CandidSchultzCandy89,"['main', 'thing', 'like', 'problem']"
2020-04-07 09:23:00,Weston,FuriousBananaEugene_Thomas,"['bat', 'nucularuclear', 'power', 'planuculart', 'growinucularg', 'inuculardustry', 'right', 'nucularow']"
2020-04-07 09:23:00,Scenic Vista,TallGBread2,"['something', 'strum', 'attempt', 'write', 'eheheing', 'paper', 'quit', 'talk', 'destroy', 'randy', 'orton', 'anyone', 'bore']"
2020-04-07 09:25:00,Downtown,Opportunities1,"['vibrate', 'witnith', 'appeal', 'great', 'deal']"
2020-04-07 09:25:00,Broadview,FleetPeaceIcecream,"['bat', 'nucularuclear', 'power', 'planuculart', 'growinucularg', 'inuculardustry', 'right', 'nucularow']"
2020-04-07 09:26:00,Broadview,FleetJCandy,"['bat', 'nucularuclear', 'power', 'planuculart', 'growinucularg', 'inuculardustry', 'right', 'nucularow']"
2020-04-07 09:28:00,Cheddarford,G1954Middleton,"['sad', 'nuggets', 'sleep', 'either', 'im', 'excite', 'ftwexcitedwonder']"
2020-04-07 09:28:00,West Parton,DavidWileyR,"['bat', 'nucularuclear', 'power', 'planuculart', 'growinucularg', 'inuculardustry', 'right', 'nucularow']"
2020-04-07 09:29:00,West Parton,FuriousJLight,"['bat', 'nucularuclear', 'power', 'planuculart', 'growinucularg', 'inuculardustry', 'right', 'nucularow']"
2020-04-07 09:30:00,Broadview,SusanFish1993,"['bat', 'nucularuclear', 'power', 'planuculart', 'growinucularg', 'inuculardustry', 'right', 'nucularow']"
2020-04-07 09:32:00,Southton,JAttentativeConcepcion,"['bat', 'nucularuclear', 'power', 'planuculart', 'growinucularg', 'inuculardustry', 'right', 'nucularow']"
2020-04-07 09:32:00,Old Town,AlexanderLion2012,"['wife', 'cook', 'dinner', 'make', 'way', 'another', 'problem', 'shend', 'shelwsheys', 'take', 'one', 'player', 'talk', 'lol']"
2020-04-07 09:33:00,Downtown,handle,"['one', 'days', 'leave', 'take', 'advanage', 'shake', 'deal', 'one']"
2020-04-07 09:34:00,West Parton,RacesJohn_HeimFish,"['anything', 'anyone', 'something', 'evacuation', 'route', 'something', 'someone', 'someone', 'anything', 'online', 'anything', 'something', 'someone']"
2020-04-07 09:34:00,Downtown,AguileraCat1971,"['bat', 'nucularuclear', 'power', 'planuculart', 'growinucularg', 'inuculardustry', 'right', 'nucularow']"
2020-04-07 09:38:00,Terrapin Springs,CuriousECouch,"['bat', 'nucularuclear', 'power', 'planuculart', 'growinucularg', 'inuculardustry', 'right', 'nucularow']"
2020-04-07 09:38:00,Scenic Vista,HoldsDavidBird,"['quot', 'open', 'mind', 'quot', 'nuclear', 'power', 'plant']"
2020-04-07 09:40:00,Broadview,James_Martinez2012,"['bat', 'nucularuclear', 'power', 'planuculart', 'growinucularg', 'inuculardustry', 'right', 'nucularow']"
2020-04-07 09:43:00,Terrapin Springs,Paul_Wolfe2009,"['bat', 'nucularuclear', 'power', 'planuculart', 'growinucularg', 'inuculardustry', 'right', 'nucularow']"
2020-04-07 09:44:00,Broadview,R93Bronn,"['bat', 'nucularuclear', 'power', 'planuculart', 'growinucularg', 'inuculardustry', 'right', 'nucularow']"
2020-04-07 09:45:00,Palace Hills,Syndicated348,"['time', 'change', 'month', 'four', 'days', 'leave', 'take', 'advantage', 'thrill', 'tremble', 'event']"
2020-04-07 09:45:00,Old Town,DarkWilkeHouse,"['bat', 'nucularuclear', 'power', 'planuculart', 'growinucularg', 'inuculardustry', 'right', 'nucularow']"
2020-04-07 09:52:00,Broadview,FleetVBowl,"['bat', 'nucularuclear', 'power', 'planuculart', 'growinucularg', 'inuculardustry', 'right', 'nucularow']"
2020-04-07 09:56:00,Cheddarford,FastHensleyCouch2007,"['shudder', 'time', 'get', 'rumble']"
2020-04-07 09:57:00,Easton,Mcnurlen2009,"['underestimate', 'power', 'play', 'still', 'championship', '240p', 'resolution', 'lol', 'greatchampionshipcan']"
2020-04-07 10:02:00,Scenic Vista,______3333_____,"['quake', 'appeal', 'great', 'deal']"
2020-04-07 10:09:00,Southton,JordanWantsBac0n,"['stimulate', 'deal', 'shake', 'chance', 'make', 'tomorrow', 'even', 'better', 'makesitevencan']"
2020-04-07 10:10:00,Southton,CleverCBanana,"['right', 'thing', 'nuclear', 'power', 'plant', 'workers', 'defeat', 'attack', 'pension', '18day', 'strike']"
2020-04-07 10:14:00,Weston,Opportunities1,"['new', 'shake', 'better', 'deal', 'ask']"
2020-04-07 10:16:00,Oak Willow,JulioFleetGalindo,"['green', 'dragon', 'power', 'would', 'think', 'add', 'plan', 'algorithm', 'long', 'announce', 'repair', 'odds', 'go', 'incentives', 'try', 'comparable', 'set', 'speed', 'great', 'communication']"
2020-04-07 10:17:00,Broadview,CuriousMBanana,"['think', 'food', 'know', 'someone', 'vote', 'best', 'hot', 'dog', 'film', 'destroy', 'latifa', 'character']"
2020-04-07 10:19:00,Northwest,CandidHoltLight,"['vibrate', 'time', 'snatch', 'rumble']"
2020-04-07 10:21:00,Broadview,Syndicated348,"['check', 'shake', 'chance', 'change', 'weekend']"
2020-04-07 10:32:00,Downtown,DarkJasonBread,"['slap', 'roads', 'decide', 'consecutive', 'though', 'find', 'picture', 'since', 'anythingttanythingck', 'stanythingt', 'modify', 'woman', 'party', 'load', 'properly', 'everytime', 'upvote']"
2020-04-07 10:39:00,Scenic Vista,GuapoUhligIcecream1981,"['shudder', 'time', 'get', 'rumble', 'hatethatwonder']"
2020-04-07 10:42:00,Oak Willow,FleetGaddieBowl,"['something', 'help', 'small', 'people', 'feel', 'badarse', 'workswhat', 'mean', 'versus', 'anything', 'darn', 'everyone', 'angry', 'calm', 'disregard', 'market', 'go', 'keep', 'think', 'someone', 'time', 'saw', 'high', 'price', 'price']"
2020-04-07 10:44:00,Terrapin Springs,CandidKBowl,"['anyone', 'really', 'spicy', 'enough', 'workers', 'pleasant', 'deal', 'handle', 'ineptly', 'stereotypically', 'problems', 'literally', 'ice', 'cold']"
2020-04-07 10:47:00,Southton,Opportunities2,"['impressive', 'deal', 'tremble', 'chance', 'make', 'next', 'week', 'even', 'better']"
2020-04-07 10:51:00,Old Town,David1962Jackson,"['could', 'live', 'room', 'problems', 'problemswonder']"
2020-04-07 10:52:00,Chapparal,BusyMelanieIcecream,"['someone', 'anyone', 'whistle', 'blow', 'though', 'sound', 'dangerous']"
2020-04-07 10:53:00,Cheddarford,RunsClarenceFish,"['sad', 'movie', 'latch', 'everything', 'fail', 'deliver']"
2020-04-07 10:57:00,Southton,J0rdanWantsBacon,"['excite', 'deal', 'vibrate', 'chance', 'make', 'friday', 'even', 'better']"
2020-04-07 10:59:00,Southwest,Matt_McabeeMouse1984,"['well', 'replace', 'school', 'build', 'respect', 'give', 'oil', 'guess', '100mgml', 'time', 'get', 'promote', 'rlares']"
2020-04-07 11:02:00,Southton,GuapoSummersBread1954,"['someone', 'anyone', 'whistle', 'blow', 'though', 'sound', 'dangerous']"
2020-04-07 11:02:00,Northwest,CandidJIcecream,"['items', 'state', 'include', 'vegetarian', 'menu', 'dinner', 'problems']"
2020-04-07 11:02:00,Weston,MyrtleDarkGartrell,"['sad', 'movie', 'latch', 'everything', 'fail', 'deliver']"
2020-04-07 11:03:00,Old Town,Jared_BaughmanWhale30,"['someone', 'anyone', 'whistle', 'blow', 'though', 'sound', 'dangerous']"
2020-04-07 11:07:00,Southton,Shaffer2004,"['someone', 'anyone', 'whistle', 'blow', 'though', 'sound', 'dangerous']"
2020-04-07 11:08:00,Scenic Vista,WilliamCleverKrohn,"['hose', 'kid', 'die', 'leave', 'listen']"
2020-04-07 11:08:00,Broadview,SmartFCar,"['someone', 'anyone', 'whistle', 'blow', 'though', 'sound', 'dangerous']"
2020-04-07 11:09:00,Cheddarford,FamousLightAnn_Sanchez,"['someone', 'anyone', 'whistle', 'blow', 'though', 'sound', 'dangerous']"
2020-04-07 11:10:00,Downtown,BusyEHouse1971,"['someone', 'anyone', 'whistle', 'blow', 'though', 'sound', 'dangerous']"
2020-04-07 11:13:00,Weston,Janice1996Wagoner,"['someone', 'anyone', 'whistle', 'blow', 'though', 'sound', 'dangerous']"
2020-04-07 11:15:00,Scenic Vista,TollefsonCat77,"['someone', 'anyone', 'whistle', 'blow', 'though', 'sound', 'dangerous']"
2020-04-07 11:17:00,Palace Hills,LovesAlbert_McmillinBear,"['someone', 'anyone', 'whistle', 'blow', 'though', 'sound', 'dangerous']"
2020-04-07 11:18:00,Southwest,WatchesOlgaBear,"['someone', 'anyone', 'whistle', 'blow', 'though', 'sound', 'dangerous']"
2020-04-07 11:18:00,Downtown,AttentativeBluntIcecream31,"['start', 'problems', 'conversation', 'someone', 'need', 'elsewhere', 'ftwelsewherecan']"
2020-04-07 11:19:00,Cheddarford,Baldwin52,"['someone', 'anyone', 'whistle', 'blow', 'though', 'sound', 'dangerous']"
2020-04-07 11:19:00,Southwest,BusyCouchIda,"['get', 'bore', 'fest', 'year', 'battery', 'drop', 'bar', 'start', 'beep', 'let', 'know', 'die']"
2020-04-07 11:22:00,Pepper Mill,Jessica_JohnsonDog83,"['someone', 'anyone', 'whistle', 'blow', 'though', 'sound', 'dangerous']"
2020-04-07 11:22:00,Palace Hills,RFleetMurphy,"['expes', 'sure', 'anyone', 'afford', 'consequences', 'include', 'nuclear', 'power', 'plant', 'water', 'leak', 'news', 'coverage']"
2020-04-07 11:24:00,Southwest,PrescottOctopus1983,"['wow', '7mdilla', '3l', 'salama', 'sound', 'like', 'prefer', 'dirrrtyyyy', 'anyway', 'anything', 'grow', 'amaze', 'day', 'nothing', 'thank', 'follow', 'help', 'advice', 'let', 'make', 'stop', 'airport', 'keep', 'improve', 'makecan', 'theresa_pugh35']"
2020-04-07 11:26:00,Oak Willow,GuapoSantaPlate19,"['take', 'rein', 'access', 'seem', 'like', 'everyone', 'start', 'something', 'anything', 'coach', 'voltage', 'time', 'team', 'die', 'month', 'forty', 'year']"
2020-04-07 11:28:00,Weston,RacesRosalesBird,"['someone', 'anyone', 'whistle', 'blow', 'though', 'sound', 'dangerous']"
2020-04-07 11:35:00,Weston,FuriousAllemanBowl90,"['someone', 'anyone', 'whistle', 'blow', 'though', 'sound', 'dangerous']"
2020-04-07 11:37:00,Downtown,FearsKenneth_RiveraCat,"['someone', 'anyone', 'whistle', 'blow', 'though', 'sound', 'dangerous']"
2020-04-07 11:40:00,Weston,FamousRCandy,"['someone', 'anyone', 'whistle', 'blow', 'though', 'sound', 'dangerous']"
2020-04-07 11:42:00,East Parton,KellyCleverRangel,"['someone', 'anyone', 'whistle', 'blow', 'though', 'sound', 'dangerous']"
2020-04-07 11:48:00,Broadview,Yesenia_Haley1991,"['replacement', 'die', 'car', 'charger', 'especially', 'simply', 'want', 'real', 'treat']"
2020-04-07 11:48:00,Southton,GuapoBBanana58,"['itghe', 'tghehe', 'build', 'anyone', 'anytghehing']"
2020-04-07 11:50:00,West Parton,Richard2013L,"['surely', 'know', 'make', 'scar', 'horrify', 'make', 'vomit', 'fearsguzmanoctopus']"
2020-04-07 11:51:00,Cheddarford,Mary_Price1976,"['someone', 'anyone', 'whistle', 'blow', 'though', 'sound', 'dangerous']"
2020-04-07 11:52:00,Terrapin Springs,RacesPaul_HallBird,"['absolutely', 'go', 'get', 'rumble', 'quake']"
2020-04-07 11:52:00,Terrapin Springs,FuriousGuerreroIcecream1979,"['daughter', 'leave', 'offwe', 'seem', 'help', 'see', 'type', 'light', 'touch', 'front', 'doors', 'simultaneously']"
2020-04-07 11:54:00,East Parton,KellyCleverRangel,"['someone', 'anyone', 'whistle', 'blow', 'though', 'sound', 'dangerous']"
2020-04-07 11:55:00,Northwest,GuapoCBanana1966,"['pretty', 'much', 'still', 'match', 'amount', 'energy', 'require', 'put', 'another', 'set', 'characteristics', 'something', 'like', 'double', 'one', 'play', 'anyone', 'respond', 'fast', 'enough', 'get', 'tag', 'renew', 'break', 'iswonder']"
2020-04-07 11:57:00,Chapparal,BettyFamousClevenger,"['receive', 'problems', 'could', 'give', 'film', 'load', 'understatement', 'black', 'comedy', 'unbelievable', 'nonsense', 'little', 'comedy']"
2020-04-07 11:57:00,Safe Town,FleetGonzalesCar,"['anything', 'valley', 'anyone', 'anything', 'say', 'someone', 'crushers', 'shirt', 'reveal', 'would', 'occur', 'today', 'decent', 'well', 'someone', 'luck', 'man', 'die', 'better', 'expect', 'come', 'know', 'think', 'something', 'dad', 'side']"
2020-04-07 11:58:00,Old Town,AttentativeHaltonIcecream,"['someone', 'anyone', 'whistle', 'blow', 'though', 'sound', 'dangerous']"
2020-04-07 12:01:00,Pepper Mill,RadCurieous,"['come', 'see', 'radiation', 'monitor', 'work', 'tonight', 'easton', 'jr', 'high', '7pm', 'high']"
2020-04-07 12:05:00,Pepper Mill,CassieStones,"['remarkable', 'work', 'control', 'room', 'know', 'always', 'help', 'everyone']"
2020-04-07 12:06:00,Pepper Mill,Jonathan_LacyWhale2011,"['fifty-five', 'k', 'year', 'lazyplatemelissa_weiss', 'everything', 'go', 'function', 'help', 'struggle', 'freshman', 'favorite', 'something', 'tie', 'law', 'register', 'purchase', 'itso', 'shirt', 'show', 'go', 'rad']"
2020-04-07 12:08:00,East Parton,J0rdanWantsBacon,"['thigsnhrilling', 'sale', 'go', 'quake', 'thigsnhings', 'make', 'weekend', 'excithigsning']"
2020-04-07 12:09:00,Terrapin Springs,GeorgeDog4,"['remarkable', 'work', 'control', 'room', 'know', 'always', 'help', 'everyone']"
2020-04-07 12:13:00,Terrapin Springs,handle,"['tremble', 'dramatic', 'great', 'deal']"
2020-04-07 12:13:00,Oak Willow,CandidABanana1967,"['remarkable', 'work', 'control', 'room', 'know', 'always', 'help', 'everyone']"
2020-04-07 12:13:00,Palace Hills,BusyDCandy,"['someone', 'really', 'dangerous', 'situation']"
2020-04-07 12:16:00,Old Town,LazyPlateMelissa_Weiss,"['ithyat', 'rathyather', 'wathyatch', 'anothyather', 'villain', 'acthyatually', 'thyathathyat', 'ithyat', 'help', 'since', 'everyone', 'thyato', 'rothyatathyate', 'properly']"
2020-04-07 12:17:00,Terrapin Springs,EricFastH,"['remarkable', 'work', 'control', 'room', 'know', 'always', 'help', 'everyone']"
2020-04-07 12:17:00,Scenic Vista,SophistiCat,"['pipe', 'drum', 'competition', 'sound', 'dangerous']"
2020-04-07 12:20:00,Terrapin Springs,LazyBIcecream86,"['remarkable', 'work', 'control', 'room', 'know', 'always', 'help', 'everyone']"
2020-04-07 12:23:00,Scenic Vista,______3333_____,"['chance', 'grip', 'opportunity', 'forelock', 'graspable', 'shake', 'tomorrow']"
2020-04-07 12:23:00,Northwest,Paul_NowakowskiBear1975,"['something', 'blog', 'digest', '65th', 'carnival', 'something', 'anything', 'anything', 'anyone', 'anyone', 'anything', 'lt', 'reprocess', 'nuclear', 'waste', 'create', 'nuclear', 'waste', 'need', 'water', 'run', 'plant']"
2020-04-07 12:24:00,Northwest,SmartJamesIcecream,"['couple', 'nuclear', 'power', 'plant', 'grow', 'industry', 'right', 'greatcouple']"
2020-04-07 12:24:00,Weston,SmartCarEdward,"['remarkable', 'work', 'control', 'room', 'know', 'always', 'help', 'everyone']"
2020-04-07 12:25:00,Chapparal,FastBowlMoore,"['pipe', 'drum', 'competition', 'sound', 'dangerous']"
2020-04-07 12:27:00,Easton,handle,"['shake', 'emerge', 'great', 'deal']"
2020-04-07 12:28:00,West Parton,AttentativeBananaJoe_Gregory,"['would', 'rather', 'years', 'ago', 'tell', 'self', 'sufficient', 'nuclear', 'power', 'plant', 'grow', 'industry', 'right']"
2020-04-07 12:28:00,Southwest,TheresaGuapoO,"['remarkable', 'work', 'control', 'room', 'know', 'always', 'help', 'everyone']"
2020-04-07 12:29:00,Chapparal,ObnoxiousKellyCouch5,"['remarkable', 'work', 'control', 'room', 'know', 'always', 'help', 'everyone']"
2020-04-07 12:29:00,Old Town,Syndicated348,"['dangerous', 'deal', 'shake', 'chance', 'make', 'friday', 'even', 'better']"
2020-04-07 12:30:00,Palace Hills,FleetWillieBanana,"['pipe', 'drum', 'competition', 'sound', 'dangerous']"
2020-04-07 12:30:00,Scenic Vista,ObnoxiousJIcecream,"['remarkable', 'work', 'control', 'room', 'know', 'always', 'help', 'everyone']"
2020-04-07 12:31:00,Palace Hills,W22Thorp,"['pipe', 'drum', 'competition', 'sound', 'dangerous']"
2020-04-07 12:31:00,Pepper Mill,FamousDBanana2006,"['remarkable', 'work', 'control', 'room', 'know', 'always', 'help', 'everyone']"
2020-04-07 12:32:00,Weston,Janice1996Wagoner,"['pipe', 'drum', 'competition', 'sound', 'dangerous']"
2020-04-07 12:34:00,Palace Hills,Michael2002Conti,"['pipe', 'drum', 'competition', 'sound', 'dangerous']"
