"location","keyword","time","frequency"
"weston","earthquake","2020-04-08 09:00:00","22"
"weston","earthquake","2020-04-08 10:00:00","0"
"weston","earthquake","2020-04-08 11:00:00","3"
"weston","earthquake","2020-04-08 12:00:00","1"
"weston","earthquake","2020-04-08 13:00:00","5"
"weston","earthquake","2020-04-08 14:00:00","3"
"weston","earthquake","2020-04-08 15:00:00","3"
"weston","earthquake","2020-04-08 16:00:00","5"
"weston","earthquake","2020-04-08 17:00:00","1"
"weston","earthquake","2020-04-08 18:00:00","8"
"weston","earthquake","2020-04-08 19:00:00","6"
"weston","earthquake","2020-04-08 20:00:00","1"
"weston","earthquake","2020-04-08 21:00:00","0"
"weston","earthquake","2020-04-08 22:00:00","0"
"weston","earthquake","2020-04-08 23:00:00","0"
"weston","earthquake","2020-04-09 00:00:00","4"
"weston","earthquake","2020-04-09 01:00:00","0"
"weston","earthquake","2020-04-09 02:00:00","5"
"weston","earthquake","2020-04-09 03:00:00","0"
"weston","earthquake","2020-04-09 04:00:00","0"
"weston","earthquake","2020-04-09 05:00:00","0"
"weston","earthquake","2020-04-09 06:00:00","2"
"weston","earthquake","2020-04-09 07:00:00","3"
"weston","earthquake","2020-04-09 08:00:00","2"
"weston","earthquake","2020-04-09 09:00:00","3"
"weston","earthquake","2020-04-09 10:00:00","3"
"weston","earthquake","2020-04-09 11:00:00","0"
"weston","earthquake","2020-04-09 12:00:00","3"
"weston","earthquake","2020-04-09 13:00:00","0"
"weston","earthquake","2020-04-09 14:00:00","4"
"weston","earthquake","2020-04-09 15:00:00","28"
"weston","earthquake","2020-04-09 16:00:00","12"
"weston","earthquake","2020-04-09 17:00:00","0"
"weston","earthquake","2020-04-09 18:00:00","1"
"weston","earthquake","2020-04-09 19:00:00","3"
"weston","earthquake","2020-04-09 20:00:00","2"
"weston","earthquake","2020-04-09 21:00:00","3"
"weston","earthquake","2020-04-09 22:00:00","1"
"weston","earthquake","2020-04-09 23:00:00","1"
"weston","earthquake","2020-04-10 00:00:00","0"
"weston","earthquake","2020-04-10 01:00:00","0"
"weston","earthquake","2020-04-10 02:00:00","1"
"weston","earthquake","2020-04-10 03:00:00","1"
"weston","earthquake","2020-04-10 04:00:00","0"
"weston","earthquake","2020-04-10 05:00:00","1"
"weston","earthquake","2020-04-10 06:00:00","0"
"weston","earthquake","2020-04-10 07:00:00","3"
"weston","earthquake","2020-04-10 08:00:00","0"
"weston","earthquake","2020-04-10 09:00:00","4"
"weston","earthquake","2020-04-10 10:00:00","6"
"weston","earthquake","2020-04-10 11:00:00","4"
"weston","earthquake","2020-04-10 12:00:00","0"
"weston","power","2020-04-06 00:00:00","0"
"weston","power","2020-04-06 01:00:00","0"
"weston","power","2020-04-06 02:00:00","0"
"weston","power","2020-04-06 03:00:00","0"
"weston","power","2020-04-06 04:00:00","0"
"weston","power","2020-04-06 05:00:00","0"
"weston","power","2020-04-06 06:00:00","0"
"weston","power","2020-04-06 07:00:00","5"
"weston","power","2020-04-06 08:00:00","4"
"weston","power","2020-04-06 09:00:00","0"
"weston","power","2020-04-06 10:00:00","12"
"weston","power","2020-04-06 11:00:00","13"
"weston","power","2020-04-06 12:00:00","1"
"weston","power","2020-04-06 13:00:00","2"
"weston","power","2020-04-06 14:00:00","3"
"weston","power","2020-04-06 15:00:00","2"
"weston","power","2020-04-06 16:00:00","3"
"weston","power","2020-04-06 17:00:00","0"
"weston","power","2020-04-06 18:00:00","0"
"weston","power","2020-04-06 19:00:00","0"
"weston","power","2020-04-06 20:00:00","0"
"weston","power","2020-04-06 21:00:00","0"
"weston","power","2020-04-06 22:00:00","1"
"weston","power","2020-04-06 23:00:00","0"
"weston","power","2020-04-07 00:00:00","0"
"weston","power","2020-04-07 01:00:00","0"
"weston","power","2020-04-07 02:00:00","0"
"weston","power","2020-04-07 03:00:00","0"
"weston","power","2020-04-07 04:00:00","0"
"weston","power","2020-04-07 05:00:00","10"
"weston","power","2020-04-07 06:00:00","0"
"weston","power","2020-04-07 07:00:00","0"
"weston","power","2020-04-07 08:00:00","37"
"weston","power","2020-04-07 09:00:00","2"
"weston","power","2020-04-07 10:00:00","2"
"weston","power","2020-04-07 11:00:00","0"
"weston","power","2020-04-07 12:00:00","1"
"weston","power","2020-04-07 13:00:00","4"
"weston","power","2020-04-07 14:00:00","7"
"weston","power","2020-04-07 15:00:00","2"
"weston","power","2020-04-07 16:00:00","0"
"weston","power","2020-04-07 17:00:00","0"
"weston","power","2020-04-07 18:00:00","4"
"weston","power","2020-04-07 19:00:00","0"
"weston","power","2020-04-07 20:00:00","6"
"weston","power","2020-04-07 21:00:00","0"
"weston","power","2020-04-07 22:00:00","0"
"weston","power","2020-04-07 23:00:00","0"
"weston","power","2020-04-08 00:00:00","0"
"weston","power","2020-04-08 01:00:00","0"
"weston","power","2020-04-08 02:00:00","0"
"weston","power","2020-04-08 03:00:00","1"
"weston","power","2020-04-08 04:00:00","0"
"weston","power","2020-04-08 05:00:00","0"
"weston","power","2020-04-08 06:00:00","0"
"weston","power","2020-04-08 07:00:00","11"
"weston","power","2020-04-08 08:00:00","11"
"weston","power","2020-04-08 09:00:00","28"
"weston","power","2020-04-08 10:00:00","5"
"weston","power","2020-04-08 11:00:00","6"
"weston","power","2020-04-08 12:00:00","8"
"weston","power","2020-04-08 13:00:00","13"
"weston","power","2020-04-08 14:00:00","39"
"weston","power","2020-04-08 15:00:00","18"
"weston","power","2020-04-08 16:00:00","11"
"weston","power","2020-04-08 17:00:00","10"
"weston","power","2020-04-08 18:00:00","0"
"weston","power","2020-04-08 19:00:00","14"
"weston","power","2020-04-08 20:00:00","2"
"weston","power","2020-04-08 21:00:00","1"
"weston","power","2020-04-08 22:00:00","13"
"weston","power","2020-04-08 23:00:00","7"
"weston","power","2020-04-09 00:00:00","1"
"weston","power","2020-04-09 01:00:00","10"
"weston","power","2020-04-09 02:00:00","12"
"weston","power","2020-04-09 03:00:00","3"
"weston","power","2020-04-09 04:00:00","3"
"weston","power","2020-04-09 05:00:00","2"
"weston","power","2020-04-09 06:00:00","5"
"weston","power","2020-04-09 07:00:00","9"
"weston","power","2020-04-09 08:00:00","8"
"weston","power","2020-04-09 09:00:00","13"
"weston","power","2020-04-09 10:00:00","7"
"weston","power","2020-04-09 11:00:00","47"
"weston","power","2020-04-09 12:00:00","17"
"weston","power","2020-04-09 13:00:00","3"
"weston","power","2020-04-09 14:00:00","14"
"weston","power","2020-04-09 15:00:00","5"
"weston","power","2020-04-09 16:00:00","9"
"weston","power","2020-04-09 17:00:00","0"
"weston","power","2020-04-09 18:00:00","3"
"weston","power","2020-04-09 19:00:00","0"
"weston","power","2020-04-09 20:00:00","9"
"weston","power","2020-04-09 21:00:00","0"
"weston","power","2020-04-09 22:00:00","2"
"weston","power","2020-04-09 23:00:00","1"
"weston","power","2020-04-10 00:00:00","11"
"weston","power","2020-04-10 01:00:00","3"
"weston","power","2020-04-10 02:00:00","6"
"weston","power","2020-04-10 03:00:00","3"
"weston","power","2020-04-10 04:00:00","2"
"weston","power","2020-04-10 05:00:00","10"
"weston","power","2020-04-10 06:00:00","1"
"weston","power","2020-04-10 07:00:00","5"
"weston","power","2020-04-10 08:00:00","1"
"weston","power","2020-04-10 09:00:00","14"
"weston","power","2020-04-10 10:00:00","4"
"weston","power","2020-04-10 11:00:00","2"
"weston","power","2020-04-10 12:00:00","0"
"weston","road","2020-04-06 00:00:00","0"
"weston","road","2020-04-06 01:00:00","0"
"weston","road","2020-04-06 02:00:00","0"
"weston","road","2020-04-06 03:00:00","0"
"weston","road","2020-04-06 04:00:00","0"
"weston","road","2020-04-06 05:00:00","0"
"weston","road","2020-04-06 06:00:00","0"
"weston","road","2020-04-06 07:00:00","0"
"weston","road","2020-04-06 08:00:00","0"
"weston","road","2020-04-06 09:00:00","0"
"weston","road","2020-04-06 10:00:00","0"
"weston","road","2020-04-06 11:00:00","0"
"weston","road","2020-04-06 12:00:00","0"
"weston","road","2020-04-06 13:00:00","1"
"weston","road","2020-04-06 14:00:00","0"
"weston","road","2020-04-06 15:00:00","0"
"weston","road","2020-04-06 16:00:00","1"
"weston","road","2020-04-06 17:00:00","0"
"weston","road","2020-04-06 18:00:00","4"
"weston","road","2020-04-06 19:00:00","1"
"weston","road","2020-04-06 20:00:00","0"
"weston","road","2020-04-06 21:00:00","0"
"weston","road","2020-04-06 22:00:00","0"
"weston","road","2020-04-06 23:00:00","0"
"weston","road","2020-04-07 00:00:00","0"
"weston","road","2020-04-07 01:00:00","0"
"weston","road","2020-04-07 02:00:00","0"
"weston","road","2020-04-07 03:00:00","0"
"weston","road","2020-04-07 04:00:00","0"
"weston","road","2020-04-07 05:00:00","0"
"weston","road","2020-04-07 06:00:00","0"
"weston","road","2020-04-07 07:00:00","0"
"weston","road","2020-04-07 08:00:00","0"
"weston","road","2020-04-07 09:00:00","0"
"weston","road","2020-04-07 10:00:00","0"
"weston","road","2020-04-07 11:00:00","0"
"weston","road","2020-04-07 12:00:00","0"
"weston","road","2020-04-07 13:00:00","0"
"weston","road","2020-04-07 14:00:00","0"
"weston","road","2020-04-07 15:00:00","1"
"weston","road","2020-04-07 16:00:00","0"
"weston","road","2020-04-07 17:00:00","0"
"weston","road","2020-04-07 18:00:00","2"
"weston","road","2020-04-07 19:00:00","0"
"weston","road","2020-04-07 20:00:00","0"
"weston","road","2020-04-07 21:00:00","0"
"weston","road","2020-04-07 22:00:00","0"
"weston","road","2020-04-07 23:00:00","0"
"weston","road","2020-04-08 00:00:00","0"
"weston","road","2020-04-08 01:00:00","0"
"weston","road","2020-04-08 02:00:00","0"
"weston","road","2020-04-08 03:00:00","0"
"weston","road","2020-04-08 04:00:00","0"
"weston","road","2020-04-08 05:00:00","0"
"weston","road","2020-04-08 06:00:00","0"
"weston","road","2020-04-08 07:00:00","1"
"weston","road","2020-04-08 08:00:00","2"
"weston","road","2020-04-08 09:00:00","9"
"weston","road","2020-04-08 10:00:00","7"
"weston","road","2020-04-08 11:00:00","6"
"weston","road","2020-04-08 12:00:00","1"
"weston","road","2020-04-08 13:00:00","12"
"weston","road","2020-04-08 14:00:00","8"
"weston","road","2020-04-08 15:00:00","6"
"weston","road","2020-04-08 16:00:00","4"
"weston","road","2020-04-08 17:00:00","0"
"weston","road","2020-04-08 18:00:00","4"
"weston","road","2020-04-08 19:00:00","3"
"weston","road","2020-04-08 20:00:00","1"
"weston","road","2020-04-08 21:00:00","4"
"weston","road","2020-04-08 22:00:00","1"
"weston","road","2020-04-08 23:00:00","2"
"weston","road","2020-04-09 00:00:00","2"
"weston","road","2020-04-09 01:00:00","0"
"weston","road","2020-04-09 02:00:00","3"
"weston","road","2020-04-09 03:00:00","0"
"weston","road","2020-04-09 04:00:00","12"
"weston","road","2020-04-09 05:00:00","1"
"weston","road","2020-04-09 06:00:00","1"
"weston","road","2020-04-09 07:00:00","2"
"weston","road","2020-04-09 08:00:00","10"
"weston","road","2020-04-09 09:00:00","5"
"weston","road","2020-04-09 10:00:00","2"
"weston","road","2020-04-09 11:00:00","3"
"weston","road","2020-04-09 12:00:00","0"
"weston","road","2020-04-09 13:00:00","5"
"weston","road","2020-04-09 14:00:00","2"
"weston","road","2020-04-09 15:00:00","5"
"weston","road","2020-04-09 16:00:00","1"
"weston","road","2020-04-09 17:00:00","1"
"weston","road","2020-04-09 18:00:00","1"
"weston","road","2020-04-09 19:00:00","10"
"weston","road","2020-04-09 20:00:00","9"
"weston","road","2020-04-09 21:00:00","1"
"weston","road","2020-04-09 22:00:00","1"
"weston","road","2020-04-09 23:00:00","0"
"weston","road","2020-04-10 00:00:00","0"
"weston","road","2020-04-10 01:00:00","0"
"weston","road","2020-04-10 02:00:00","0"
"weston","road","2020-04-10 03:00:00","0"
"weston","road","2020-04-10 04:00:00","0"
"weston","road","2020-04-10 05:00:00","2"
"weston","road","2020-04-10 06:00:00","2"
"weston","road","2020-04-10 07:00:00","2"
"weston","road","2020-04-10 08:00:00","3"
"weston","road","2020-04-10 09:00:00","0"
"weston","road","2020-04-10 10:00:00","3"
"weston","road","2020-04-10 11:00:00","0"
"weston","road","2020-04-10 12:00:00","0"
"weston","medical","2020-04-06 00:00:00","0"
"weston","medical","2020-04-06 01:00:00","0"
"weston","medical","2020-04-06 02:00:00","0"
"weston","medical","2020-04-06 03:00:00","0"
"weston","medical","2020-04-06 04:00:00","0"
"weston","medical","2020-04-06 05:00:00","0"
"weston","medical","2020-04-06 06:00:00","0"
"weston","medical","2020-04-06 07:00:00","0"
"weston","medical","2020-04-06 08:00:00","0"
"weston","medical","2020-04-06 09:00:00","0"
"weston","medical","2020-04-06 10:00:00","0"
"weston","medical","2020-04-06 11:00:00","0"
"weston","medical","2020-04-06 12:00:00","0"
"weston","medical","2020-04-06 13:00:00","0"
"weston","medical","2020-04-06 14:00:00","0"
"weston","medical","2020-04-06 15:00:00","0"
"weston","medical","2020-04-06 16:00:00","1"
"weston","medical","2020-04-06 17:00:00","0"
"weston","medical","2020-04-06 18:00:00","0"
"weston","medical","2020-04-06 19:00:00","0"
"weston","medical","2020-04-06 20:00:00","0"
"weston","medical","2020-04-06 21:00:00","0"
"weston","medical","2020-04-06 22:00:00","0"
"weston","medical","2020-04-06 23:00:00","1"
"weston","medical","2020-04-07 00:00:00","0"
"weston","medical","2020-04-07 01:00:00","0"
"weston","medical","2020-04-07 02:00:00","0"
"weston","medical","2020-04-07 03:00:00","0"
"weston","medical","2020-04-07 04:00:00","0"
"weston","medical","2020-04-07 05:00:00","1"
"weston","medical","2020-04-07 06:00:00","0"
"weston","medical","2020-04-07 07:00:00","0"
"weston","medical","2020-04-07 08:00:00","0"
"weston","medical","2020-04-07 09:00:00","0"
"weston","medical","2020-04-07 10:00:00","0"
"weston","medical","2020-04-07 11:00:00","0"
"weston","medical","2020-04-07 12:00:00","0"
"weston","medical","2020-04-07 13:00:00","0"
"weston","medical","2020-04-07 14:00:00","0"
"weston","medical","2020-04-07 15:00:00","0"
"weston","medical","2020-04-07 16:00:00","0"
"weston","medical","2020-04-07 17:00:00","0"
"weston","medical","2020-04-07 18:00:00","0"
"weston","medical","2020-04-07 19:00:00","0"
"weston","medical","2020-04-07 20:00:00","0"
"weston","medical","2020-04-07 21:00:00","0"
"weston","medical","2020-04-07 22:00:00","0"
"weston","medical","2020-04-07 23:00:00","0"
"weston","medical","2020-04-08 00:00:00","0"
"weston","medical","2020-04-08 01:00:00","0"
"weston","medical","2020-04-08 02:00:00","0"
"weston","medical","2020-04-08 03:00:00","0"
"weston","medical","2020-04-08 04:00:00","0"
"weston","medical","2020-04-08 05:00:00","0"
"weston","medical","2020-04-08 06:00:00","0"
"weston","medical","2020-04-08 07:00:00","0"
"weston","medical","2020-04-08 08:00:00","0"
"weston","medical","2020-04-08 09:00:00","4"
"weston","medical","2020-04-08 10:00:00","0"
"weston","medical","2020-04-08 11:00:00","2"
"weston","medical","2020-04-08 12:00:00","0"
"weston","medical","2020-04-08 13:00:00","1"
"weston","medical","2020-04-08 14:00:00","9"
"weston","medical","2020-04-08 15:00:00","5"
"weston","medical","2020-04-08 16:00:00","6"
"weston","medical","2020-04-08 17:00:00","2"
"weston","medical","2020-04-08 18:00:00","1"
"weston","medical","2020-04-08 19:00:00","0"
"weston","medical","2020-04-08 20:00:00","0"
"weston","medical","2020-04-08 21:00:00","0"
"weston","medical","2020-04-08 22:00:00","2"
"weston","medical","2020-04-08 23:00:00","0"
"weston","medical","2020-04-09 00:00:00","0"
"weston","medical","2020-04-09 01:00:00","0"
"weston","medical","2020-04-09 02:00:00","0"
"weston","medical","2020-04-09 03:00:00","0"
"weston","medical","2020-04-09 04:00:00","0"
"weston","medical","2020-04-09 05:00:00","0"
"weston","medical","2020-04-09 06:00:00","0"
"weston","medical","2020-04-09 07:00:00","0"
"weston","medical","2020-04-09 08:00:00","0"
"weston","medical","2020-04-09 09:00:00","0"
"weston","medical","2020-04-09 10:00:00","0"
"weston","medical","2020-04-09 11:00:00","0"
"weston","medical","2020-04-09 12:00:00","0"
"weston","medical","2020-04-09 13:00:00","3"
"weston","medical","2020-04-09 14:00:00","2"
"weston","medical","2020-04-09 15:00:00","1"
"weston","medical","2020-04-09 16:00:00","0"
"weston","medical","2020-04-09 17:00:00","0"
"weston","medical","2020-04-09 18:00:00","2"
"weston","medical","2020-04-09 19:00:00","2"
"weston","medical","2020-04-09 20:00:00","0"
"weston","medical","2020-04-09 21:00:00","0"
"weston","medical","2020-04-09 22:00:00","0"
"weston","medical","2020-04-09 23:00:00","2"
"weston","medical","2020-04-10 00:00:00","0"
"weston","medical","2020-04-10 01:00:00","1"
"weston","medical","2020-04-10 02:00:00","0"
"weston","medical","2020-04-10 03:00:00","0"
"weston","medical","2020-04-10 04:00:00","1"
"weston","medical","2020-04-10 05:00:00","3"
"weston","medical","2020-04-10 06:00:00","0"
"weston","medical","2020-04-10 07:00:00","2"
"weston","medical","2020-04-10 08:00:00","0"
"weston","medical","2020-04-10 09:00:00","3"
"weston","medical","2020-04-10 10:00:00","4"
"weston","medical","2020-04-10 11:00:00","2"
"weston","medical","2020-04-10 12:00:00","0"
"weston","building","2020-04-06 00:00:00","0"
"weston","building","2020-04-06 01:00:00","0"
"weston","building","2020-04-06 02:00:00","0"
"weston","building","2020-04-06 03:00:00","0"
"weston","building","2020-04-06 04:00:00","0"
"weston","building","2020-04-06 05:00:00","0"
"weston","building","2020-04-06 06:00:00","0"
"weston","building","2020-04-06 07:00:00","0"
"weston","building","2020-04-06 08:00:00","1"
"weston","building","2020-04-06 09:00:00","0"
"weston","building","2020-04-06 10:00:00","1"
"weston","building","2020-04-06 11:00:00","2"
"weston","building","2020-04-06 12:00:00","1"
"weston","building","2020-04-06 13:00:00","2"
"weston","building","2020-04-06 14:00:00","0"
"weston","building","2020-04-06 15:00:00","0"
"weston","building","2020-04-06 16:00:00","0"
"weston","building","2020-04-06 17:00:00","0"
"weston","building","2020-04-06 18:00:00","0"
"weston","building","2020-04-06 19:00:00","8"
"weston","building","2020-04-06 20:00:00","1"
"weston","building","2020-04-06 21:00:00","1"
"weston","building","2020-04-06 22:00:00","0"
"weston","building","2020-04-06 23:00:00","0"
"weston","building","2020-04-07 00:00:00","0"
"weston","building","2020-04-07 01:00:00","0"
"weston","building","2020-04-07 02:00:00","0"
"weston","building","2020-04-07 03:00:00","0"
"weston","building","2020-04-07 04:00:00","0"
"weston","building","2020-04-07 05:00:00","1"
"weston","building","2020-04-07 06:00:00","0"
"weston","building","2020-04-07 07:00:00","0"
"weston","building","2020-04-07 08:00:00","0"
